Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,1994,1994,millions,10831168.52,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,1994,1994,US$,41302.31513,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,1994,1994,millions,10831168.52,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,1994,1994,%,6.250249,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,1994,1994,%,4.028839,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,1994,1994,%,6.250249,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,1994,1994,%,5.152637,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,1994,1994,%,4.028839,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,1994,1994,%,2.954175,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,1995,1995,millions,7639749,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,1995,1995,millions,7639749,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,1995,1995,US$,28811.43876,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,1995,1995,millions,11121908.18,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,1995,1995,US$,41943.54768,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,1995,1995,millions,11121908.18,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,1995,1995,%,4.837403,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,1995,1995,%,2.684287,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,1995,1995,%,4.837403,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,1995,1995,%,3.681919,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,1995,1995,%,2.684287,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,1995,1995,%,1.552534,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,1996,1996,millions,8073122,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,1996,1996,millions,8073122,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,1996,1996,US$,30085.98174,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,1996,1996,millions,11541482.31,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,1996,1996,US$,43011.4677,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,1996,1996,millions,11541482.31,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,1996,1996,%,5.672608,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,1996,1996,%,3.772501,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,1996,1996,%,5.672608,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,1996,1996,%,4.423739,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,1996,1996,%,3.772501,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,1996,1996,%,2.546089,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,1997,1997,millions,8577552,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,1997,1997,millions,8577552,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,1997,1997,US$,31568.3532,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,1997,1997,millions,12054757,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,1997,1997,US$,44365.66829,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,1997,1997,millions,12054757,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,1997,1997,%,6.248264,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,1997,1997,%,4.447216,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,1997,1997,%,6.248264,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,1997,1997,%,4.927117,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,1997,1997,%,4.447216,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,1997,1997,%,3.148464,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,1998,1998,millions,9062817,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,1998,1998,millions,9062817,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,1998,1998,US$,32934.70369,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,1998,1998,millions,12594979.79,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,1998,1998,US$,45770.74958,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,1998,1998,millions,12594979.79,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,1998,1998,%,5.657383,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,1998,1998,%,4.481408,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,1998,1998,%,5.657383,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,1998,1998,%,4.328229,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,1998,1998,%,4.481408,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,1998,1998,%,3.167046,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,1999,1999,millions,9630663,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,1999,1999,millions,9630663,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,1999,1999,US$,34574.49996,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,1999,1999,millions,13193648.9,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,1999,1999,US$,47365.77466,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,1999,1999,millions,13193648.9,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,1999,1999,%,6.265668,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,1999,1999,%,4.753236,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,1999,1999,%,6.265668,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,1999,1999,%,4.978931,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,1999,1999,%,4.753236,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,1999,1999,%,3.484813,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2000,2000,millions,10252347,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2000,2000,millions,10252347,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2000,2000,US$,36393.14869,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2000,2000,millions,13738214.65,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2000,2000,US$,48767.06657,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2000,2000,millions,13738214.65,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2000,2000,%,6.455257,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2000,2000,%,4.127484,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2000,2000,%,6.455257,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2000,2000,%,5.260087,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2000,2000,%,4.127484,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2000,2000,%,2.958448,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2001,2001,millions,10581822,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2001,2001,millions,10581822,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2001,2001,US$,37180.34019,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2001,2001,millions,13875368.85,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2001,2001,US$,48752.56211,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2001,2001,millions,13875368.85,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2001,2001,%,3.213654,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2001,2001,%,0.998341,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2001,2001,%,3.213654,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2001,2001,%,2.163021,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2001,2001,%,0.998341,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2001,2001,%,-0.029742,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2002,2002,millions,10936418,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2002,2002,millions,10936418,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2002,2002,US$,38068.9361,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2002,2002,millions,14117035.49,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2002,2002,US$,49140.45185,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2002,2002,millions,14117035.49,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2002,2002,%,3.350992,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2002,2002,%,1.741695,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2002,2002,%,3.350992,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2002,2002,%,2.389962,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2002,2002,%,1.741695,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2002,2002,%,0.795629,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2003,2003,millions,11458246,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2003,2003,millions,11458246,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2003,2003,US$,39536.33794,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2003,2003,millions,14520953.63,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2003,2003,US$,50104.11979,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2003,2003,millions,14520953.63,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2003,2003,%,4.771471,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2003,2003,%,2.861211,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2003,2003,%,4.771471,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2003,2003,%,3.854591,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2003,2003,%,2.861211,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2003,2003,%,1.961048,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2004,2004,millions,12213730,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2004,2004,millions,12213730,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2004,2004,US$,41777.10074,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2004,2004,millions,15072588.85,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2004,2004,US$,51555.83618,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2004,2004,millions,15072588.85,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2004,2004,%,6.593365,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2004,2004,%,3.798891,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2004,2004,%,6.593365,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2004,2004,%,5.667603,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2004,2004,%,3.798891,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2004,2004,%,2.897399,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2005,2005,millions,13036637,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2005,2005,millions,13036637,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2005,2005,US$,44192.96193,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2005,2005,millions,15602121.12,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2005,2005,US$,52889.70958,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2005,2005,millions,15602121.12,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2005,2005,%,6.737557,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2005,2005,%,3.513214,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2005,2005,%,6.737557,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2005,2005,%,5.78274,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2005,2005,%,3.513214,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2005,2005,%,2.58724,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2006,2006,millions,13814609,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2006,2006,millions,13814609,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2006,2006,US$,46395.27416,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2006,2006,millions,16047557.36,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2006,2006,US$,53894.45501,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2006,2006,millions,16047557.36,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2006,2006,%,5.967582,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2006,2006,%,2.854972,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2006,2006,%,5.967582,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2006,2006,%,4.9834,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2006,2006,%,2.854972,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2006,2006,%,1.899699,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2007,2007,millions,14451860,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2007,2007,millions,14451860,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2007,2007,US$,48075.36518,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2007,2007,millions,16348637.05,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2007,2007,US$,54385.15848,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2007,2007,millions,16348637.05,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2007,2007,%,4.612878,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2007,2007,%,1.876171,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2007,2007,%,4.612878,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2007,2007,%,3.621255,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2007,2007,%,1.876171,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2007,2007,%,0.91049,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2008,2008,millions,14712845,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2008,2008,millions,14712845,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2008,2008,US$,48479.48313,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2008,2008,millions,16326308.11,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2008,2008,US$,53795.91635,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2008,2008,millions,16326308.11,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2008,2008,%,1.805892,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2008,2008,%,-0.13658,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2008,2008,%,1.805892,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2008,2008,%,0.840593,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2008,2008,%,-0.13658,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2008,2008,%,-1.083461,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2009,2009,millions,14448932,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2009,2009,millions,14448932,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2009,2009,US$,47171.31915,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2009,2009,millions,15912149.34,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2009,2009,US$,51948.27374,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2009,2009,millions,15912149.34,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2009,2009,%,-1.793759,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2009,2009,%,-2.536757,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6129,Annual growth US$,22008,Gross Domestic Product,2009,2009,%,-1.793759,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2009,2009,%,-2.698387,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2009,2009,%,-2.536757,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2009,2009,%,-3.434541,Fc,Calculated data,
MK,Macro Indicators,231,United States of America,6109,Value Local Currency,22008,Gross Domestic Product,2010,2010,millions,14992052,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6110,Value US$,22008,Gross Domestic Product,2010,2010,millions,14992052,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6119,Value US$ per capita,22008,Gross Domestic Product,2010,2010,US$,48516.16595,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2010,2010,millions,16320099.7,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2010,2010,US$,52813.89535,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2010,2010,millions,16320099.7,X,International reliable sources,
MK,Macro Indicators,231,United States of America,6155,Annual growth Local Currency,22008,Gross Domestic Product,2010,2010,%,3.758894,Fc,Calculated data,
